MODE 1 FREQ 15.6326 REDMASS 7.0776
3 27 6 -0.02216
1 28 6 0.01699
2 28 6 -0.03423
3 28 6 -0.03540
1 29 6 0.01708
2 29 6 -0.03647
3 29 6 -0.03768
1 30 6 0.01781
2 30 6 -0.05335
3 30 6 -0.05472
1 31 6 0.01870
2 31 6 -0.06124
3 31 6 -0.06281
1 32 6 0.01710
2 32 6 -0.05729
3 32 6 -0.05797
1 33 6 0.01826
2 33 6 -0.06172
3 33 6 -0.06295
1 34 6 0.01980
2 34 6 -0.07745
3 34 6 -0.07890
1 35 6 0.01694
2 35 6 -0.06141
3 35 6 -0.06114
1 36 6 0.01827
2 36 6 -0.06765
3 36 6 -0.06802
1 37 6 0.02005
2 37 6 -0.08460
3 37 6 -0.08518
1 38 6 0.01707
2 38 6 -0.06346
3 38 6 -0.06300
1 39 6 0.01923
2 39 6 -0.07592
3 39 6 -0.07577
1 40 6 0.01677
2 40 6 -0.05262
3 40 6 -0.04990
1 41 6 0.01914
2 41 6 -0.06709
3 41 6 -0.06558
1 42 8 0.01515
2 42 8 -0.04367
3 42 8 -0.03913
1 43 7 0.01901
2 43 7 -0.04704
3 43 7 -0.04304
1 44 8 0.01878
2 44 8 -0.07129
3 44 8 -0.07045
1 45 1 0.01068
2 45 1 0.02492
3 45 1 0.02495
1 46 1 0.00918
2 46 1 0.03323
3 46 1 0.03337
1 47 1 0.01702
2 47 1 -0.03555
3 47 1 -0.03662
1 48 1 0.01594
2 48 1 -0.03433
3 48 1 -0.03512
1 49 1 0.01628
2 49 1 -0.05267
3 49 1 -0.05375
1 50 1 0.02040
2 50 1 -0.08137
3 50 1 -0.08330
1 51 1 0.01678
2 51 1 -0.05929
3 51 1 -0.05887
1 52 1 0.02078
2 52 1 -0.09302
3 52 1 -0.09332
1 53 1 -0.08427
2 53 1 -0.01733
3 53 1 0.03242
1 54 1 -0.09269
2 54 1 0.05409
3 54 1 0.14086
1 55 1 -0.00219
2 55 1 0.05562
3 55 1 0.10319
1 56 1 0.03997
2 56 1 0.18828
3 56 1 0.19103
1 57 6 -0.03107
2 57 6 0.09450
3 57 6 0.06417
1 58 6 -0.00129
2 58 6 0.08099
3 58 6 0.05551
1 59 1 0.01473
2 59 1 0.08540
3 59 1 0.05863
1 60 1 0.01102
2 60 1 0.08768
3 60 1 0.05994
1 61 6 -0.01188
2 61 6 0.02812
3 61 6 0.03449
1 62 1 0.00448
2 62 1 0.03947
3 62 1 0.05145
1 63 1 0.00390
2 63 1 0.02931
3 63 1 0.04031
1 64 7 -0.00864
2 64 7 -0.00449
3 64 7 0.00118
1 65 6 -0.00702
2 65 6 -0.01984
3 65 6 -0.01539
1 66 6 -0.00927
2 66 6 -0.01921
3 66 6 -0.01432
1 67 8 -0.00646
2 67 8 -0.01221
3 67 8 -0.00672
1 68 6 -0.00562
2 68 6 -0.04167
3 68 6 -0.03968
1 69 6 -0.00813
2 69 6 -0.04387
3 69 6 -0.04148
1 70 8 -0.01088
2 70 8 -0.00882
3 70 8 -0.00273
1 71 6 -0.00364
2 71 6 -0.05075
3 71 6 -0.05008
1 72 6 -0.00652
2 72 6 -0.04850
3 72 6 -0.04739
1 73 6 -0.00891
2 73 6 -0.05760
3 73 6 -0.05628
1 74 6 -0.00320
2 74 6 -0.06008
3 74 6 -0.06173
1 75 6 -0.00604
2 75 6 -0.05749
3 75 6 -0.05877
1 76 6 -0.00861
2 76 6 -0.06712
3 76 6 -0.06812
1 77 6 -0.00428
2 77 6 -0.05969
3 77 6 -0.06234
1 78 6 -0.00729
2 78 6 -0.06085
3 78 6 -0.06323
1 79 6 -0.00435
2 79 6 -0.05342
3 79 6 -0.05860
1 80 6 -0.00739
2 80 6 -0.04844
3 80 6 -0.05367
1 81 6 -0.00348
2 81 6 -0.05082
3 81 6 -0.05704
1 82 6 -0.00588
2 82 6 -0.04028
3 82 6 -0.04706
1 83 6 -0.00924
2 83 6 -0.03496
3 83 6 -0.04167
1 84 6 -0.00419
2 84 6 -0.02642
3 84 6 -0.03615
1 85 6 -0.00635
2 85 6 -0.01433
3 85 6 -0.02475
1 86 6 -0.00971
2 86 6 -0.00775
3 86 6 -0.01825
1 87 6 -0.00532
2 87 6 -0.00479
3 87 6 -0.01708
1 88 6 -0.00811
2 88 6 0.00452
3 88 6 -0.00787
1 89 6 -0.00469
2 89 6 0.03220
3 89 6 0.01506
1 90 6 -0.00859
2 90 6 0.03744
3 90 6 0.02086
1 91 8 -0.00235
2 91 8 0.04771
3 91 8 0.02842
1 92 7 -0.00552
2 92 7 0.05046
3 92 7 0.03148
1 93 8 -0.01078
2 93 8 0.05577
3 93 8 0.03718
1 94 1 -0.00250
2 94 1 -0.04738
3 94 1 -0.04572
1 95 1 -0.00977
2 95 1 -0.05688
3 95 1 -0.05475
1 96 1 -0.00209
2 96 1 -0.06370
3 96 1 -0.06609
1 97 1 -0.00959
2 97 1 -0.07511
3 97 1 -0.07714
1 98 1 -0.00232
2 98 1 -0.06371
3 98 1 -0.06820
1 99 1 -0.01046
2 99 1 -0.04003
3 99 1 -0.04559
1 100 1 -0.00370
2 100 1 -0.02055
3 100 1 -0.03136
1 101 1 -0.01170
2 101 1 0.00599
3 101 1 -0.00598
1 102 1 -0.05776
2 102 1 0.08733
3 102 1 0.07429
1 103 1 -0.04619
2 103 1 0.04054
3 103 1 0.03693
1 104 1 -0.03046
2 104 1 0.12494
3 104 1 0.05746
1 105 1 -0.07431
2 105 1 -0.01289
3 105 1 0.03289
MODE 3 FREQ 24.8405 REDMASS 7.4295
1 1 15 -0.02082
2 1 15 0.04673
3 1 15 -0.04667
1 2 8 0.03507
2 2 8 0.05788
3 2 8 -0.01636
1 3 8 -0.02902
2 3 8 0.03293
3 3 8 -0.06278
1 4 8 -0.06014
2 4 8 0.08615
3 4 8 -0.02841
1 5 8 -0.02475
2 5 8 0.01863
3 5 8 -0.07208
1 6 6 -0.03497
2 6 6 0.02200
3 6 6 -0.09913
1 7 6 -0.02174
2 7 6 0.01597
3 7 6 -0.05477
1 8 6 -0.02785
2 8 6 -0.03222
3 8 6 -0.00555
1 9 1 -0.06565
2 9 1 -0.01091
3 9 1 -0.12404
1 10 1 -0.03154
2 10 1 -0.07811
3 10 1 -0.02042
1 11 1 -0.02856
2 11 1 -0.02505
3 11 1 0.03880
1 12 6 -0.03731
2 12 6 0.09306
3 12 6 -0.05205
1 13 1 -0.04643
2 13 1 0.11314
3 13 1 -0.11679
1 14 1 -0.03142
2 14 1 0.14179
3 14 1 -0.00840
1 15 7 -0.03539
2 15 7 0.08019
3 15 7 -0.03877
1 16 6 -0.04242
2 16 6 0.02443
3 16 6 -0.08470
1 17 6 -0.02650
2 17 6 0.12323
3 17 6 0.01618
1 18 8 -0.04834
2 18 8 -0.01604
3 18 8 -0.13813
1 19 6 -0.04133
2 19 6 0.01615
3 19 6 -0.06624
1 20 6 -0.02475
2 20 6 0.10421
3 20 6 0.02080
1 21 8 -0.02066
2 21 8 0.17395
3 21 8 0.05785
1 22 6 -0.04950
2 22 6 -0.02906
3 22 6 -0.10031
1 23 6 -0.03225
2 23 6 0.05269
3 23 6 -0.01880
1 24 6 -0.01639
2 24 6 0.14180
3 24 6 0.06744
1 25 6 -0.04853
2 25 6 -0.03886
3 25 6 -0.08889
1 26 6 -0.03106
2 26 6 0.04023
3 26 6 -0.00994
1 27 6 -0.01445
2 27 6 0.12538
3 27 6 0.07175
1 28 6 -0.03949
2 28 6 -0.00377
3 28 6 -0.04388
1 29 6 -0.02168
2 29 6 0.07339
3 29 6 0.03167
1 30 6 -0.03851
2 30 6 -0.00973
3 30 6 -0.03046
1 31 6 -0.02010
2 31 6 0.05173
3 31 6 0.02938
1 32 6 -0.04656
2 32 6 -0.03864
3 32 6 -0.04985
1 33 6 -0.02877
2 33 6 0.01469
3 33 6 0.00156
1 34 6 -0.01122
2 34 6 0.06623
3 34 6 0.05149
1 35 6 -0.04569
2 35 6 -0.04648
3 35 6 -0.04249
1 36 6 -0.02781
2 36 6 0.00115
3 36 6 0.00393
1 37 6 -0.01035
2 37 6 0.04793
3 37 6 0.04889
1 38 6 -0.03581
2 38 6 -0.02757
3 38 6 -0.01716
1 39 6 -0.01909
2 39 6 0.01705
3 39 6 0.02620
1 40 6 -0.03457
2 40 6 -0.03593
3 40 6 -0.01094
1 41 6 -0.01881
2 41 6 -0.00000
3 41 6 0.02459
1 42 8 -0.04172
2 42 8 -0.05183
3 42 8 -0.01987
1 43 7 -0.02721
2 43 7 -0.02541
3 43 7 0.00319
1 44 8 -0.00925
2 44 8 0.00920
3 44 8 0.04174
1 45 1 -0.05632
2 45 1 -0.05736
3 45 1 -0.13750
1 46 1 -0.01082
2 46 1 0.18464
3 46 1 0.10042
1 47 1 -0.05506
2 47 1 -0.07462
3 47 1 -0.11762
1 48 1 -0.00767
2 48 1 0.15674
3 48 1 0.10857
1 49 1 -0.05386
2 49 1 -0.05536
3 49 1 -0.07155
1 50 1 -0.00438
2 50 1 0.09127
3 50 1 0.07020
1 51 1 -0.05252
2 51 1 -0.06789
3 51 1 -0.05742
1 52 1 -0.00273
2 52 1 0.05877
3 52 1 0.06556
1 53 1 -0.03408
2 53 1 0.00903
3 53 1 -0.08109
1 54 1 -0.02304
2 54 1 0.05985
3 54 1 -0.13038
1 55 1 -0.04896
2 55 1 0.08434
3 55 1 -0.01697
1 56 1 -0.03541
2 56 1 0.03380
3 56 1 -0.04081
1 57 6 0.02586
2 57 6 0.02041
3 57 6 -0.01880
1 58 6 0.03557
2 58 6 -0.00214
3 58 6 0.01221
1 59 1 0.03488
2 59 1 -0.02679
3 59 1 0.01209
1 60 1 0.04522
2 60 1 0.01240
3 60 1 0.03492
1 61 6 0.03857
2 61 6 -0.08514
3 61 6 0.05258
1 62 1 0.02983
2 62 1 -0.11292
3 62 1 -0.04459
1 63 1 0.03279
2 63 1 0.00523
3 63 1 0.08243
1 64 7 0.03710
2 64 7 -0.06028
3 64 7 0.04729
1 65 6 0.04543
2 65 6 -0.09401
3 65 6 0.00561
1 66 6 0.02864
2 66 6 -0.01137
3 66 6 0.09110
1 67 8 0.04850
2 67 8 -0.13111
3 67 8 -0.03203
1 68 6 0.04463
2 68 6 -0.08490
3 68 6 0.00886
1 69 6 0.02937
2 69 6 -0.01666
3 69 6 0.07891
1 70 8 0.02662
2 70 8 0.03249
3 70 8 0.13519
1 71 6 0.05150
2 71 6 -0.11223
3 71 6 -0.02359
1 72 6 0.03691
2 72 6 -0.05073
3 72 6 0.03830
1 73 6 0.02287
2 73 6 0.01678
3 73 6 0.10849
1 74 6 0.05142
2 74 6 -0.10284
3 74 6 -0.02382
1 75 6 0.03659
2 75 6 -0.04958
3 75 6 0.02958
1 76 6 0.02259
2 76 6 0.01062
3 76 6 0.09185
1 77 6 0.04378
2 77 6 -0.07026
3 77 6 0.00403
1 78 6 0.02926
2 78 6 -0.02547
3 78 6 0.04962
1 79 6 0.04286
2 79 6 -0.05299
3 79 6 0.01095
1 80 6 0.02917
2 80 6 -0.03803
3 80 6 0.02658
1 81 6 0.04839
2 81 6 -0.04669
3 81 6 0.01120
1 82 6 0.03586
2 82 6 -0.04224
3 82 6 0.01665
1 83 6 0.02254
2 83 6 -0.04482
3 83 6 0.01459
1 84 6 0.04789
2 84 6 -0.03189
3 84 6 0.01475
1 85 6 0.03541
2 85 6 -0.03574
3 85 6 0.01233
1 86 6 0.02226
2 86 6 -0.04624
3 86 6 0.00284
1 87 6 0.04167
2 87 6 -0.02761
3 87 6 0.01427
1 88 6 0.02841
2 88 6 -0.03781
3 88 6 0.00554
1 89 6 0.04174
2 89 6 -0.01104
3 89 6 0.01864
1 90 6 0.02789
2 90 6 -0.03107
3 90 6 0.00030
1 91 8 0.04775
2 91 8 0.00350
3 91 8 0.02736
1 92 7 0.03502
2 92 7 -0.01299
3 92 7 0.01220
1 93 8 0.02161
2 93 8 -0.03925
3 93 8 -0.01278
1 94 1 0.05730
2 94 1 -0.14048
3 94 1 -0.04827
1 95 1 0.01760
2 95 1 0.04650
3 95 1 0.14356
1 96 1 0.05755
2 96 1 -0.12328
3 96 1 -0.04850
1 97 1 0.01691
2 97 1 0.03859
3 97 1 0.11754
1 98 1 0.05327
2 98 1 -0.05095
3 98 1 0.01047
1 99 1 0.01723
2 99 1 -0.05212
3 99 1 0.01180
1 100 1 0.05242
2 100 1 -0.02451
3 100 1 0.01732
1 101 1 0.01742
2 101 1 -0.05177
3 101 1 -0.00634
1 102 1 0.01736
2 102 1 0.00774
3 102 1 -0.04118
1 103 1 0.05435
2 103 1 -0.16694
3 103 1 0.12300
1 104 1 0.02567
2 104 1 0.02370
3 104 1 -0.02015
1 105 1 0.00477
2 105 1 0.05542
3 105 1 -0.03560
MODE 4 FREQ 28.7367 REDMASS 8.9157
1 1 15 0.07186
2 1 15 0.09891
3 1 15 -0.04259
1 2 8 -0.00171
2 2 8 0.05055
3 2 8 -0.04491
1 3 8 0.08793
2 3 8 0.15643
3 3 8 0.00879
1 4 8 0.12881
2 4 8 0.07886
3 4 8 -0.10742
1 5 8 0.06337
2 5 8 0.09073
3 5 8 -0.04554
1 6 6 0.02549
2 6 6 0.06866
3 6 6 -0.04978
1 7 6 0.05003
2 7 6 0.02061
3 7 6 0.00357
1 8 6 0.06378
2 8 6 -0.05641
3 8 6 0.06595
1 9 1 -0.03011
2 9 1 0.04702
3 9 1 -0.06709
1 10 1 0.06558
2 10 1 -0.12096
3 10 1 0.04682
1 11 1 0.06949
2 11 1 -0.04354
3 11 1 0.13433
1 12 6 0.06023
2 12 6 -0.00042
3 12 6 -0.09257
1 13 1 0.06625
2 13 1 0.00920
3 13 1 -0.13166
1 14 1 0.07082
2 14 1 0.02353
3 14 1 -0.07586
1 15 7 0.05975
2 15 7 0.00122
3 15 7 -0.06206
1 16 6 0.04652
2 16 6 -0.02346
3 16 6 -0.07385
1 17 6 0.07306
2 17 6 0.02274
3 17 6 -0.02885
1 18 8 0.03640
2 18 8 -0.04570
3 18 8 -0.10868
1 19 6 0.04600
2 19 6 -0.02480
3 19 6 -0.04613
1 20 6 0.07282
2 20 6 0.01659
3 20 6 -0.00736
1 21 8 0.08417
2 21 8 0.04427
3 21 8 -0.01964
1 22 6 0.03334
2 22 6 -0.04545
3 22 6 -0.05322
1 23 6 0.05951
2 23 6 -0.00674
3 23 6 -0.01617
1 24 6 0.08558
2 24 6 0.03368
3 24 6 0.02038
1 25 6 0.03348
2 25 6 -0.04732
3 25 6 -0.03010
1 26 6 0.06006
2 26 6 -0.01239
3 26 6 0.00366
1 27 6 0.08654
2 27 6 0.02421
3 27 6 0.03583
1 28 6 0.04679
2 28 6 -0.02945
3 28 6 -0.00048
1 29 6 0.07396
2 29 6 -0.00100
3 29 6 0.02529
1 30 6 0.04757
2 30 6 -0.02828
3 30 6 0.02493
1 31 6 0.07496
2 31 6 -0.01813
3 31 6 0.03222
1 32 6 0.03606
2 32 6 -0.02696
3 32 6 0.03817
1 33 6 0.06178
2 33 6 -0.02794
3 33 6 0.03453
1 34 6 0.08743
2 34 6 -0.02501
3 34 6 0.03469
1 35 6 0.03765
2 35 6 -0.03005
3 35 6 0.05578
1 36 6 0.06284
2 36 6 -0.03660
3 36 6 0.04690
1 37 6 0.08796
2 37 6 -0.03877
3 37 6 0.04139
1 38 6 0.05137
2 38 6 -0.03708
3 38 6 0.05794
1 39 6 0.07504
2 39 6 -0.04366
3 39 6 0.04837
1 40 6 0.05340
2 40 6 -0.04188
3 40 6 0.07333
1 41 6 0.07519
2 41 6 -0.05714
3 41 6 0.05520
1 42 8 0.04424
2 42 8 -0.03194
3 42 8 0.09253
1 43 7 0.06394
2 43 7 -0.05802
3 43 7 0.06317
1 44 8 0.08729
2 44 8 -0.06621
3 44 8 0.05434
1 45 1 0.02356
2 45 1 -0.06070
3 45 1 -0.07794
1 46 1 0.09534
2 46 1 0.05290
3 46 1 0.02845
1 47 1 0.02346
2 47 1 -0.06490
3 47 1 -0.03846
1 48 1 0.09733
2 48 1 0.03732
3 48 1 0.05624
1 49 1 0.02592
2 49 1 -0.02181
3 49 1 0.03745
1 50 1 0.09720
2 50 1 -0.02132
3 50 1 0.03004
1 51 1 0.02789
2 51 1 -0.02867
3 51 1 0.06698
1 52 1 0.09879
2 52 1 -0.04575
3 52 1 0.04206
1 53 1 0.00932
2 53 1 -0.00302
3 53 1 -0.03018
1 54 1 0.03126
2 54 1 0.11222
3 54 1 -0.08016
1 55 1 0.11152
2 55 1 0.05331
3 55 1 -0.14381
1 56 1 0.04407
2 56 1 -0.03541
3 56 1 -0.09302
1 57 6 -0.05549
2 57 6 0.01187
3 57 6 -0.05138
1 58 6 -0.08168
2 58 6 -0.00215
3 58 6 0.00620
1 59 1 -0.09859
2 59 1 -0.04403
3 59 1 0.00293
1 60 1 -0.08422
2 60 1 0.01040
3 60 1 0.03459
1 61 6 -0.07615
2 61 6 -0.04010
3 61 6 -0.02816
1 62 1 -0.07768
2 62 1 -0.05104
3 62 1 -0.07006
1 63 1 -0.07980
2 63 1 -0.00085
3 63 1 -0.01550
1 64 7 -0.07677
2 64 7 -0.03284
3 64 7 -0.02927
1 65 6 -0.07655
2 65 6 -0.04260
3 65 6 -0.03987
1 66 6 -0.07758
2 66 6 -0.01508
3 66 6 -0.01172
1 67 8 -0.07798
2 67 8 -0.05819
3 67 8 -0.05792
1 68 6 -0.07720
2 68 6 -0.03160
3 68 6 -0.02630
1 69 6 -0.07745
2 69 6 -0.01322
3 69 6 -0.00794
1 70 8 -0.07628
2 70 8 -0.00140
3 70 8 0.00022
1 71 6 -0.07782
2 71 6 -0.03327
3 71 6 -0.02739
1 72 6 -0.07755
2 72 6 -0.01816
3 72 6 -0.01245
1 73 6 -0.07766
2 73 6 -0.00261
3 73 6 0.00328
1 74 6 -0.07825
2 74 6 -0.01960
3 74 6 -0.01311
1 75 6 -0.07798
2 75 6 -0.00889
3 75 6 -0.00234
1 76 6 -0.07764
2 76 6 0.00190
3 76 6 0.00854
1 77 6 -0.07842
2 77 6 -0.00666
3 77 6 0.00018
1 78 6 -0.07802
2 78 6 -0.00181
3 78 6 0.00498
1 79 6 -0.07920
2 79 6 0.00955
3 79 6 0.01700
1 80 6 -0.07830
2 80 6 -0.00005
3 80 6 0.00778
1 81 6 -0.08012
2 81 6 0.02669
3 81 6 0.03285
1 82 6 -0.07877
2 82 6 0.00858
3 82 6 0.01630
1 83 6 -0.07850
2 83 6 -0.00594
3 83 6 0.00194
1 84 6 -0.08015
2 84 6 0.03971
3 84 6 0.04528
1 85 6 -0.07897
2 85 6 0.01639
3 85 6 0.02420
1 86 6 -0.07891
2 86 6 -0.00364
3 86 6 0.00433
